business_id,total_calls,completed,avg_duration,median_duration,short_18s,long_5m,completion_rate_%,short_18s_%,long_5m_%
G5kXSdZt9Dvq3pOUg9lE,2,0,,,0.0,0.0,0.0,0.0,0.0
G7ybyvwI2WEe9Bqlf3fw,2,2,0.48,0.48,0.5,0.0,100.0,50.0,0.0
GANz3aeuzFSQroTSPPV3,2,2,0.09,0.09,1.0,0.0,100.0,100.0,0.0
GAmxQmOLshZodhCLGES0,16,15,1.868,1.88,0.0,0.0,93.75,0.0,0.0
GBHimSWJArwnGD9aI9Zi,18,18,0.5106,0.4,0.05555555555555555,0.0,100.0,5.56,0.0
GDMOKRXKxDUzRZBFQuvJ,1,0,,,0.0,0.0,0.0,0.0,0.0
GEsR4CtsJ1fRVVd5xV7f,1,1,,,0.0,0.0,100.0,0.0,0.0
GIVENQ3xRxyeKRdiNyFi,6,6,0.65,0.7,0.0,0.0,100.0,0.0,0.0
GIlMq5ji2vjiWFBzkS8N,1,1,1.57,1.57,0.0,0.0,100.0,0.0,0.0
GJyzkauBdN8IQPsdl3EX,15,15,2.5173,2.2,0.0,0.0,100.0,0.0,0.0
GMWeMvzFvIHhobR97uVM,4,1,,,0.0,0.0,25.0,0.0,0.0
GNNtY6Er74uUllDgx8qX,18,16,0.3038,0.265,0.3333333333333333,0.0,88.89,33.33,0.0
GNlO3g1bt8B83rAclBan,10,10,0.8833,1.0,0.2,0.0,100.0,20.0,0.0
GP50eEHJorZpETpYfOVk,7,6,1.3325,0.5,0.2857142857142857,0.0,85.71,28.57,0.0
GQ1jeHxvK6GS6QXvMs3l,4,3,1.3433,1.73,0.25,0.0,75.0,25.0,0.0
GYEUKVgLHKKBhBGiM8bS,4,3,0.7433,0.35,0.0,0.0,75.0,0.0,0.0
GZ5aq7BISuRY8sOmwzG7,5,3,,,0.0,0.0,60.0,0.0,0.0
GZE8qnB6RhoJxDkYuJ1M,2,2,1.085,1.085,0.0,0.0,100.0,0.0,0.0
GbBSl1FwufSkk4x0G4ij,2,2,0.375,0.375,0.0,0.0,100.0,0.0,0.0
GbipMzEwb2RwsjcZf138,2,2,0.46,0.46,0.5,0.0,100.0,50.0,0.0
GdHuWTP8z2RQS3elErvG,1,1,3.88,3.88,0.0,0.0,100.0,0.0,0.0
GdbWttgoJVyTfkZBSa63,1,1,,,0.0,0.0,100.0,0.0,0.0
GjCVEBqazr6yUxvsXVwl,5,5,0.496,0.53,0.2,0.0,100.0,20.0,0.0
Gln4h9NiK80oSgWpoKFY,5,5,0.662,0.63,0.0,0.0,100.0,0.0,0.0
GoFL9nd5pIBtHAcclCVY,1,1,1.75,1.75,0.0,0.0,100.0,0.0,0.0
Gp8xs4DnG2bLaLmRv91v,15,15,0.7785,0.52,0.3333333333333333,0.0,100.0,33.33,0.0
GrOzwBv6l75vabqkh2rK,46,44,0.4508,0.38,0.2608695652173913,0.0,95.65,26.09,0.0
GsgIzThBd70oC9fsDnJc,1,0,,,0.0,0.0,0.0,0.0,0.0
GtQI7EOeVRPMBkepfKBv,1,1,1.52,1.52,0.0,0.0,100.0,0.0,0.0
GtpLIjSYt3vjgAZDGTmK,8,8,3.05,3.26,0.125,0.0,100.0,12.5,0.0
Gws0ZFUmP85ivic1WaPx,2,2,2.35,2.35,0.0,0.0,100.0,0.0,0.0
Gy9M7i3NHNNaT4bQVXLl,1,1,2.02,2.02,0.0,0.0,100.0,0.0,0.0
GyXrDIcqqIXXl837TYlX,8,3,,,0.0,0.0,37.5,0.0,0.0
GyrIBT0jZYs6WUxSTMfo,2,2,0.13,0.13,0.5,0.0,100.0,50.0,0.0
H3rRgaJAnF0iik3iWcLx,3,3,0.8733,0.58,0.0,0.0,100.0,0.0,0.0
H5gqUbhWMcmWG4RkOucW,1,1,,,0.0,0.0,100.0,0.0,0.0
H7nrKa9tpEHb1L5hYdol,2,2,3.405,3.405,0.0,0.0,100.0,0.0,0.0
H9DXqphdaYZlEzWG2aFk,1,0,,,0.0,0.0,0.0,0.0,0.0
HAUA5rceJAKKpLZvaRzW,29,29,0.7479,0.63,0.034482758620689655,0.0,100.0,3.45,0.0
HClRDXRGokcZCuxmkhiI,3,3,1.64,1.6,0.0,0.0,100.0,0.0,0.0
HEb1iHVJOBtT98eLU2b8,1,1,,,0.0,0.0,100.0,0.0,0.0
HFV8dPMd2WRQAu4bsJiK,1,1,,,0.0,0.0,100.0,0.0,0.0
HG5YtUZOR4XvQe5YpuYK,63,56,0.7817,0.905,0.015873015873015872,0.0,88.89,1.59,0.0
HHiL4GqhYj2GPXCHphLO,2,2,1.85,1.85,0.0,0.0,100.0,0.0,0.0
HJjN5l584XeaaH5Qokj4,3,3,2.0,2.0,0.0,0.0,100.0,0.0,0.0
HKC2PBG03AVhhc1ZCR7z,1,1,0.63,0.63,0.0,0.0,100.0,0.0,0.0
HL2bOVR0LuJXerfpP4lt,4,4,0.085,0.085,0.5,0.0,100.0,50.0,0.0
HLNEWBndz0UGmzLQmUgg,2,2,1.695,1.695,0.0,0.0,100.0,0.0,0.0
HOlNUFobTYxvyK9EbApr,1,1,0.17,0.17,1.0,0.0,100.0,100.0,0.0
HUgB9XwE1Lmwl1sGAsY0,3,2,2.16,2.16,0.0,0.0,66.67,0.0,0.0
HUoKg1b4SYV7xBcMiQEi,3,3,,,0.0,0.0,100.0,0.0,0.0
HYTVFrMfhQXCM7yksAy6,2,2,0.78,0.78,0.5,0.0,100.0,50.0,0.0
HYZJx2DhZqqP2klEBIs8,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
HYlbGWEO3c9uB7medsXL,8,6,0.536,0.25,0.375,0.0,75.0,37.5,0.0
HbuaADAUrqzV4ThAITYe,1,1,0.3,0.3,0.0,0.0,100.0,0.0,0.0
HcJ7FpyH8uQ4iCxPNJ7d,1,1,0.4,0.4,0.0,0.0,100.0,0.0,0.0
HdgOErfmPAXXAqL8w6bl,2,1,,,0.0,0.0,50.0,0.0,0.0
Hef9kGLEyesKq9bxW2tO,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
Hflv0OWmGVYvTIA4in9r,47,45,2.6952,1.19,0.0425531914893617,0.10638297872340426,95.74,4.26,10.64
HgYxM0MhUeZALtLPGDai,10,8,0.54,0.535,0.3,0.0,80.0,30.0,0.0
HjX4N8H20q9U53XWCNfQ,2,2,2.035,2.035,0.0,0.0,100.0,0.0,0.0
HkWs69HcM47DXKWaZPuv,3,3,1.8267,2.12,0.0,0.0,100.0,0.0,0.0
Hlx8paz7VAhWjOlUH1CA,7,7,0.255,0.22,0.7142857142857143,0.0,100.0,71.43,0.0
HpmwG3uEvzocsKDkxw7O,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
Ht21CyscNtVfacaCJmPS,9,9,2.2367,2.48,0.0,0.0,100.0,0.0,0.0
HuotKOipeI0mb7Jw63N6,2,2,0.725,0.725,0.0,0.0,100.0,0.0,0.0
Hywt8EqAgmKBNTm7jIjN,4,1,1.88,1.88,0.0,0.0,25.0,0.0,0.0
I24R8tODMKAlRwQXSZu5,8,7,2.2243,2.68,0.0,0.0,87.5,0.0,0.0
I3xVN01GEZ5PZ0GGbZC7,5,5,0.788,0.68,0.2,0.0,100.0,20.0,0.0
I6JBrFNFUg5R3DbBoCGp,7,5,1.5025,1.75,0.14285714285714285,0.0,71.43,14.29,0.0
I6sXcDmMpArp0Y4uEZQj,2,2,3.84,3.84,0.0,0.0,100.0,0.0,0.0
IAfulp2FqRW0QkAXXx6t,3,3,0.4833,0.33,0.0,0.0,100.0,0.0,0.0
IBJgU4v3sGs7R9EmnfHL,1,1,0.07,0.07,1.0,0.0,100.0,100.0,0.0
IBLG4iM4zSX6Eau0OfvX,1,1,,,0.0,0.0,100.0,0.0,0.0
IDEO3fXhSA0gWux3wqUD,2,0,,,0.0,0.0,0.0,0.0,0.0
IE2ng8WDlQuLn7KXkmR3,1,1,1.08,1.08,0.0,0.0,100.0,0.0,0.0
IFRVgoe1rEuCDR01don2,7,5,0.13,0.13,0.14285714285714285,0.0,71.43,14.29,0.0
IFjpLGJeosKcgB0GZJvr,1,1,1.15,1.15,0.0,0.0,100.0,0.0,0.0
IIEHvlR9YzydH4MZIZTZ,4,4,,,0.0,0.0,100.0,0.0,0.0
ILGymyjPGrrnaKv2k3ke,1,1,3.0,3.0,0.0,0.0,100.0,0.0,0.0
INOFY3IPEvGV6C6hMczx,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
INU3oD1ZP4Ls0tvR46jL,1,1,2.08,2.08,0.0,0.0,100.0,0.0,0.0
IQ2aPp0uhp7M1csgjovW,9,9,0.8025,0.94,0.2222222222222222,0.0,100.0,22.22,0.0
IRbUz7BEMKsjopBCePpa,3,3,0.5533,0.53,0.3333333333333333,0.0,100.0,33.33,0.0
ISiUf5ux0jlGHX59BEu0,19,15,0.53,0.1,0.3157894736842105,0.0,78.95,31.58,0.0
IT6UEZnWfi9nNLiOSEid,1,1,0.15,0.15,1.0,0.0,100.0,100.0,0.0
ITbi7ALnboNc5CpDzuNC,1,1,1.63,1.63,0.0,0.0,100.0,0.0,0.0
ITq9UL9i8DFcxcQ3oHHQ,1,1,3.47,3.47,0.0,0.0,100.0,0.0,0.0
IUgZ5T5uCh2JDMT3OBop,3,3,0.5,0.15,0.6666666666666666,0.0,100.0,66.67,0.0
IUxR3nenoT8IIOFlYaEi,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
IYAjs9DGJbyhzk4TGHWE,3,3,,,0.0,0.0,100.0,0.0,0.0
IZUjsKdht1asVELIEEzg,11,10,2.5578,2.98,0.09090909090909091,0.0,90.91,9.09,0.0
IceDd7VFmEVIUibTIaWu,4,4,2.2825,1.97,0.0,0.0,100.0,0.0,0.0
IeGdGarNfQan2oy3vxJc,1,0,,,0.0,0.0,0.0,0.0,0.0
IiKllboCUOrm7btQXM9P,3,3,2.1567,2.2,0.0,0.0,100.0,0.0,0.0
ImlTZaNt72Co7ByCbi8r,1,1,0.9,0.9,0.0,0.0,100.0,0.0,0.0
Indq76Yb8pvtFpdoVCtS,19,12,0.26,0.26,0.10526315789473684,0.0,63.16,10.53,0.0
Invy6UnbIdFVEouVxdNN,3,2,1.25,1.25,0.0,0.0,66.67,0.0,0.0
Ip3Z00pzLcVXxkuRB6sN,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
IySwpD0ajU1VzUeeExDF,1,1,1.83,1.83,0.0,0.0,100.0,0.0,0.0
J0FDjGuUup6gAhRm0lDi,5,5,0.402,0.32,0.4,0.0,100.0,40.0,0.0
J3cYmGK3p1ja7wTS63Dn,4,4,1.4375,0.875,0.0,0.0,100.0,0.0,0.0
J80ILiW7Uoxh3iKWTr4j,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
JAQ72NTfO7lcDyvz8q0C,6,6,0.8317,0.45,0.16666666666666666,0.0,100.0,16.67,0.0
JBgUY0rO3TcbBHSdKokx,1,1,0.52,0.52,0.0,0.0,100.0,0.0,0.0
JDi0OxkeCHo3rQagEeLQ,1,1,1.25,1.25,0.0,0.0,100.0,0.0,0.0
JEvI6ZA9iqDfTEe3DDez,1,1,4.93,4.93,0.0,0.0,100.0,0.0,0.0
JF0Iv50lbjnSsbwV9es9,2,2,0.84,0.84,0.0,0.0,100.0,0.0,0.0
JGr23nwxs8ZkXByjPYNX,35,21,0.55,0.55,0.0,0.0,60.0,0.0,0.0
JHui0xn9cDcdpUasUWO2,2,2,0.67,0.67,0.0,0.0,100.0,0.0,0.0
JJCgJyTIh4OQ2ZhxBgrY,1,1,0.62,0.62,0.0,0.0,100.0,0.0,0.0
JRR6LVnifYhprow4x7X1,6,4,,,0.0,0.0,66.67,0.0,0.0
JT1YcH8REsLufaWUFnDA,23,22,1.9505,1.815,0.043478260869565216,0.0,95.65,4.35,0.0
JUldgKPSvsubxQdw9LvN,1,1,0.52,0.52,0.0,0.0,100.0,0.0,0.0
JWyGKiLnDH8c9HJxw9ze,1,0,,,0.0,0.0,0.0,0.0,0.0
Jj1sJGrl86UTPexnl58g,1,1,1.02,1.02,0.0,0.0,100.0,0.0,0.0
JkVozZaJl7Dv0zDAfTtg,3,3,,,0.0,0.0,100.0,0.0,0.0
JoTUghIUOvBXaQtMKpfi,3,3,0.3867,0.38,0.0,0.0,100.0,0.0,0.0
JpnjTTaySktl0OwJFI9Z,5,2,0.55,0.55,0.0,0.0,40.0,0.0,0.0
JsauvkurHp538UbYfQAD,3,3,1.0833,0.92,0.3333333333333333,0.0,100.0,33.33,0.0
Jt9W78UYGdEH5ORuctRD,10,4,,,0.0,0.0,40.0,0.0,0.0
JucrqItuTXVPx5DT1kbl,1,1,1.4,1.4,0.0,0.0,100.0,0.0,0.0
JvOOmfzqEoJKhjOljDxv,1,1,2.18,2.18,0.0,0.0,100.0,0.0,0.0
JvgaMGV4IsAIZbyXsvwP,1,0,,,0.0,0.0,0.0,0.0,0.0
JxJY2LxX1dI6ebWxezqD,8,7,1.1243,1.27,0.25,0.0,87.5,25.0,0.0
JyHr7sQX6pBjJZEEf6oT,6,6,2.445,2.85,0.0,0.0,100.0,0.0,0.0
Jz0nGuhhb5fCPYcPOYel,3,3,0.2,0.15,0.6666666666666666,0.0,100.0,66.67,0.0
K07WZPEspmVsuIAPucWg,2,2,,,0.0,0.0,100.0,0.0,0.0
K0bIPxIVqWDo9bGrxHkS,10,10,0.194,0.125,0.8,0.0,100.0,80.0,0.0
K1HVilvXrMhCe9xZHZqb,2,2,0.475,0.475,0.5,0.0,100.0,50.0,0.0
K4TSanuoIQHPA4t9vxd3,10,7,3.18,3.22,0.0,0.0,70.0,0.0,0.0
K5AbS8TUBIrvz9O4s0TL,1,1,,,0.0,0.0,100.0,0.0,0.0
K5AggkkWxDaTPMOoah3O,2,2,0.11,0.11,1.0,0.0,100.0,100.0,0.0
K5rqGyRpvlt3RKZaAWvv,2,2,2.07,2.07,0.0,0.0,100.0,0.0,0.0
K7k2pJbxfZWTqOxfT3eb,1,1,0.7,0.7,0.0,0.0,100.0,0.0,0.0
K89t4KMbGfXk0hqLNRVh,5,0,,,0.0,0.0,0.0,0.0,0.0
K8aCyKjlu1vVs8HEfvsm,13,8,1.0825,0.875,0.0,0.0,61.54,0.0,0.0
K8eaErarfKBTX6VtXPOe,4,4,0.675,0.375,0.25,0.0,100.0,25.0,0.0
K95LOO0rAr1q5DVGtmDY,3,3,0.4333,0.4,0.3333333333333333,0.0,100.0,33.33,0.0
KCO6TQMEvUU0FnuZsVvX,2,2,0.5,0.5,0.0,0.0,100.0,0.0,0.0
KCPNRL7v2RRnQfNnnsSA,1,1,0.8,0.8,0.0,0.0,100.0,0.0,0.0
KDPRuXZNwOxMmApSyssW,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
KDa8PQKj7B6XCqHsA0aO,6,6,0.736,0.52,0.3333333333333333,0.0,100.0,33.33,0.0
KDlxtY9jBKcYfgNrbsxo,2,2,2.76,2.76,0.0,0.0,100.0,0.0,0.0
KEO4vrK5Pe9qNrmbUYKr,9,9,0.5267,0.23,0.5555555555555556,0.0,100.0,55.56,0.0
KFnHe11Sljt2ewOGUlhN,10,10,0.729,0.48,0.2,0.0,100.0,20.0,0.0
KGYfA0XOD2LpI9840Noh,5,5,1.748,2.62,0.2,0.0,100.0,20.0,0.0
KGtBpzYqPR9KoxUaOyWD,128,124,0.8498,0.77,0.15625,0.0,96.88,15.62,0.0
KHjAPhpOTH909IAw6dnW,2,2,0.44,0.44,0.0,0.0,100.0,0.0,0.0
KRFYZgZ32HqO5kkjBaQa,1,1,1.55,1.55,0.0,0.0,100.0,0.0,0.0
KRijimuZSPB5uhGLYVxH,13,9,1.265,1.19,0.0,0.0,69.23,0.0,0.0
KRksCbQ3nNCBGDqP7zb2,3,2,2.2,2.2,0.0,0.0,66.67,0.0,0.0
KSOrrQ4jkdVFDUYWhgOV,1,1,2.08,2.08,0.0,0.0,100.0,0.0,0.0
KTpzzaNJM6acvAnUgz2K,3,3,1.2733,1.25,0.0,0.0,100.0,0.0,0.0
KVKDUQy62mRBaMZJnVMm,1,1,0.8,0.8,0.0,0.0,100.0,0.0,0.0
KWlbqG6yNMUzQhDhr6FK,1,0,,,0.0,0.0,0.0,0.0,0.0
KWtx9eJGdD66ldngFIQI,35,35,1.3449,1.43,0.0,0.0,100.0,0.0,0.0
KX5uZ2lz7Es5L60qztNg,1,1,0.88,0.88,0.0,0.0,100.0,0.0,0.0
KX9BudJW2BtMkmPKes4Q,3,2,2.0,2.0,0.0,0.0,66.67,0.0,0.0
KXmBNGSlV6yDM7nNBxgx,2,2,1.935,1.935,0.0,0.0,100.0,0.0,0.0
KZgU2aH8Uf544EoroFd5,10,10,0.346,0.32,0.0,0.0,100.0,0.0,0.0
KailMlHNuhs0Y7gVO9VC,1,1,1.8,1.8,0.0,0.0,100.0,0.0,0.0
Kbhx3MvtWSBcf7CtEb6p,1,1,1.35,1.35,0.0,0.0,100.0,0.0,0.0
KblbHF9X3OnCWtPs1PXe,1,1,,,0.0,0.0,100.0,0.0,0.0
Kd17fnOM72Mk5VdLaWzL,2,2,1.485,1.485,0.0,0.0,100.0,0.0,0.0
KfQhTih2GYb5woF5tRRL,2,2,3.79,3.79,0.0,0.0,100.0,0.0,0.0
KhaHPXPOSbN1wnu7BWjo,1,0,,,0.0,0.0,0.0,0.0,0.0
Ki1zifIWpveONvSWRdmE,1,1,,,0.0,0.0,100.0,0.0,0.0
KiTQfcKYA1PiAQdHNwOh,1,0,,,0.0,0.0,0.0,0.0,0.0
KjuCPfyONCCqOTGlbfKd,2,1,1.7,1.7,0.0,0.0,50.0,0.0,0.0
KjyzQKAGhWHYqcovRbRO,9,9,1.95,1.95,0.0,0.0,100.0,0.0,0.0
KlFuLBDiFCTjwFZRFm6w,1,1,2.2,2.2,0.0,0.0,100.0,0.0,0.0
Knep9wNdkQ2HjDa5yg8Y,3,2,1.13,1.13,0.0,0.0,66.67,0.0,0.0
Ksc842jsUcbFD4JDuktN,4,3,0.48,0.48,0.25,0.0,75.0,25.0,0.0
KvXY7wH7KEqoOK6bSJeJ,3,3,1.8067,1.62,0.0,0.0,100.0,0.0,0.0
Kvea8S7tNtQkt6ycaO6B,5,5,0.63,0.67,0.0,0.0,100.0,0.0,0.0
Kxsq24Yrx0A8b1ThTrJS,1,1,1.92,1.92,0.0,0.0,100.0,0.0,0.0
Kz8L70ixvwIDeRF8wITT,3,3,,,0.0,0.0,100.0,0.0,0.0
KzBUcbC6tnkEZZChzDsS,6,6,3.1083,3.8,0.0,0.0,100.0,0.0,0.0
KzNykscZdnKW21kmsUE9,1,1,1.13,1.13,0.0,0.0,100.0,0.0,0.0
Kzw8ZMLAQdhsNpDAEKEw,2,2,0.18,0.18,0.5,0.0,100.0,50.0,0.0
L0uJ4LdgQEFLsRCx3q6Z,7,5,,,0.0,0.0,71.43,0.0,0.0
L16hkgdEV1Dywz9BksLJ,4,3,1.77,1.77,0.0,0.0,75.0,0.0,0.0
L28Ek1fqmPYGgDvc4CHy,1,0,,,0.0,0.0,0.0,0.0,0.0
L2KIFKhXogbae40F3PxX,4,4,1.6,1.45,0.0,0.0,100.0,0.0,0.0
L8T3jSbWCKA19ICjGPpF,2,2,,,0.0,0.0,100.0,0.0,0.0
LB6pV83yCjjuXJZqjSMq,3,3,2.0133,1.67,0.0,0.0,100.0,0.0,0.0
LBPxfJ6rxK0cQGROgayQ,20,5,0.125,0.125,0.1,0.0,25.0,10.0,0.0
LDgN9yy5gnQwsvzgzVZQ,2,2,0.06,0.06,1.0,0.0,100.0,100.0,0.0
LGx0LCF6VyD9GT3razZ8,19,19,0.7292,0.62,0.15789473684210525,0.0,100.0,15.79,0.0
LH1PI7J4VHcCPr4ygFYb,1,1,0.83,0.83,0.0,0.0,100.0,0.0,0.0
LHm4auCJelO0VTCXRjOK,7,6,0.844,0.2,0.42857142857142855,0.0,85.71,42.86,0.0
LJ8tqfXVISK8RmG39X8S,1,0,,,0.0,0.0,0.0,0.0,0.0
LLGgLiX5i5eRES4IRHgD,2,2,2.015,2.015,0.0,0.0,100.0,0.0,0.0
LNgoaMwgWIR3Y78FPvqD,2,2,1.415,1.415,0.0,0.0,100.0,0.0,0.0
LOr1WCjo8Bv9vNHYy5me,6,4,,,0.0,0.0,66.67,0.0,0.0
LPIWtUFzMF2adMcRYOb0,12,10,2.137,2.35,0.16666666666666666,0.0,83.33,16.67,0.0
LQT2R71xxppeQyADw582,148,148,1.0821,1.08,0.1891891891891892,0.0,100.0,18.92,0.0
LS2SLQNnAmuxTfy7sypc,1,1,0.67,0.67,0.0,0.0,100.0,0.0,0.0
LT3RwXfUUQyVLzS7V2IZ,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
LTDg6AH6JUr9vOi7Li2q,1,1,2.02,2.02,0.0,0.0,100.0,0.0,0.0
LU6hdu0TFExBvAJ966GN,1,1,,,0.0,0.0,100.0,0.0,0.0
LUGueQw7a0aON0qocui0,2,2,0.12,0.12,0.5,0.0,100.0,50.0,0.0
LWLOG2j2TPZ3U5DC56g6,1,1,0.18,0.18,1.0,0.0,100.0,100.0,0.0
LcJ0poY65qLY65gX2v2U,1,1,0.83,0.83,0.0,0.0,100.0,0.0,0.0
Le78asQvFnF6P3hcfhUc,4,4,2.97,2.95,0.0,0.0,100.0,0.0,0.0
LhGtMWqEY86IdWv9I5to,6,2,,,0.0,0.0,33.33,0.0,0.0
Ll3UyQ0Rqa1q6axAMoYd,12,7,0.9267,0.825,0.0,0.0,58.33,0.0,0.0
Lox7GtIURq3tZ8yiUInz,1,1,2.27,2.27,0.0,0.0,100.0,0.0,0.0
LsHK2Fev0Qh7k14iQsbf,2,2,2.315,2.315,0.0,0.0,100.0,0.0,0.0
LxNc4SVFpbHkrdXCgTPu,3,1,2.08,2.08,0.0,0.0,33.33,0.0,0.0
M5HI5iQxfbXZW9by5JHo,2,2,1.23,1.23,0.0,0.0,100.0,0.0,0.0
M8mHLMdc3mo7MMKJlZeu,28,28,1.0995,1.07,0.07142857142857142,0.0,100.0,7.14,0.0
M8xZosYTOcTRynxvSIQc,1,1,1.73,1.73,0.0,0.0,100.0,0.0,0.0
MBA5QIbUwp9TX7FrxNOf,3,3,0.51,0.5,0.0,0.0,100.0,0.0,0.0
MCNpbQ3f3zpebdNVKkGo,1,1,0.97,0.97,0.0,0.0,100.0,0.0,0.0
MDD9D080ineRmNfl6Io2,4,3,,,0.0,0.0,75.0,0.0,0.0
MDSgRUAkRQTk6MRGDN6J,5,5,1.11,0.42,0.2,0.0,100.0,20.0,0.0
MGMwrxkWA59CrAZOJfsa,2,2,0.115,0.115,1.0,0.0,100.0,100.0,0.0
MK6B1nNLUC5ibxXgArAk,11,11,0.2018,0.1,0.8181818181818182,0.0,100.0,81.82,0.0
ML0McdmuJBrCWj5whdfQ,2,0,,,0.0,0.0,0.0,0.0,0.0
MNbnWxYc7URpq5BJMwop,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
MQhQOXa73xpOJ13rFR8h,13,12,1.901,1.4,0.23076923076923078,0.0,92.31,23.08,0.0
MRQye3VUgApFddoOMyxH,2,2,0.675,0.675,0.0,0.0,100.0,0.0,0.0
MRVEEs42DiizdokeYRzY,5,5,1.146,1.28,0.0,0.0,100.0,0.0,0.0
MSNLADHHHdAsxWKL1mwJ,1,0,,,0.0,0.0,0.0,0.0,0.0
MTdcnwuf9824rfz0Of0w,4,4,1.86,1.815,0.0,0.0,100.0,0.0,0.0
MTxDAbr4s56csio6D8qE,1,1,0.37,0.37,0.0,0.0,100.0,0.0,0.0
MU3ZSffXigZ9gGJfDPpr,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
MVb1qbHwHl6hJaecJsX1,4,4,3.055,3.55,0.25,0.0,100.0,25.0,0.0
ManhUPLo7ofivdvqNdHC,1,1,0.87,0.87,0.0,0.0,100.0,0.0,0.0
MgtNd4I9XeCRBlzcHobB,1,1,0.4,0.4,0.0,0.0,100.0,0.0,0.0
MhCNlyRs4iEngtRffcON,47,40,0.836,0.48,0.0,0.0,85.11,0.0,0.0
MmGpT85EHYpxiM2xFjrI,12,4,1.38,1.38,0.0,0.0,33.33,0.0,0.0
MovZbMF9iRwXg7f7XSoA,2,2,,,0.0,0.0,100.0,0.0,0.0
MpNlPvW4qnHMhMU240uH,9,9,0.5722,0.52,0.4444444444444444,0.0,100.0,44.44,0.0
Mr50UgGruV8ybK3uUWlf,1,0,,,0.0,0.0,0.0,0.0,0.0
MsgmSlmqR6fOF48ttLDR,2,2,,,0.0,0.0,100.0,0.0,0.0
MtvveHKX5FVJPui6z59i,1,1,,,0.0,0.0,100.0,0.0,0.0
MvgV0dX0Djvm0EPsMLsc,2,2,0.16,0.16,1.0,0.0,100.0,100.0,0.0
N4q5R4F6eXIWkLnJLk07,4,4,0.5875,0.55,0.25,0.0,100.0,25.0,0.0
N6oKY5yZGLbvxfFyyeDL,3,3,2.7167,2.75,0.0,0.0,100.0,0.0,0.0
N6wckFVmJJEkq6USGGvs,1,1,0.83,0.83,0.0,0.0,100.0,0.0,0.0
N8S3fe2IfuAgGyd56HL0,1,1,1.37,1.37,0.0,0.0,100.0,0.0,0.0
NAPMMsjejjQB343QRrgD,1,1,0.3,0.3,0.0,0.0,100.0,0.0,0.0
NBq98LzzhDntfLqrKcBb,1,1,1.87,1.87,0.0,0.0,100.0,0.0,0.0
NG6qmappGMyVs9Ud5kzY,5,2,,,0.0,0.0,40.0,0.0,0.0
NHQpfOx4B8x6jBOiQmus,6,6,2.775,2.74,0.0,0.16666666666666666,100.0,0.0,16.67
NHuNtPIYCf8TuaVcVknF,3,2,0.185,0.185,0.3333333333333333,0.0,66.67,33.33,0.0
NIgrKI3L5ew4WOn4YM3R,3,3,0.71,0.71,0.0,0.0,100.0,0.0,0.0
NKRzMlX6iyZAchF5rGEr,8,8,0.73,0.46,0.5,0.0,100.0,50.0,0.0
NKX10TpeH6PtZKisMMiR,12,12,2.4255,2.0,0.08333333333333333,0.0,100.0,8.33,0.0
NLIxFBUBd80FlQSZoj2q,2,2,1.425,1.425,0.0,0.0,100.0,0.0,0.0
NLx7ti3caWjoGjYvDxHn,2,2,0.165,0.165,1.0,0.0,100.0,100.0,0.0
NMFiNKbIopgLcuVTwcbv,1,1,3.4,3.4,0.0,0.0,100.0,0.0,0.0
NPkrqPqGSBzepQOghQqq,3,3,0.7767,0.58,0.0,0.0,100.0,0.0,0.0
NQDEuOxArXP1wNntNlaq,5,4,0.39,0.32,0.4,0.0,80.0,40.0,0.0
NVxykGU45X7rxmXjxVQW,1,1,,,0.0,0.0,100.0,0.0,0.0
Nbr2pkduYtf37x2RXunI,1,1,,,0.0,0.0,100.0,0.0,0.0
Nd0jvMpCGZfmnl1eiTGX,2,2,,,0.0,0.0,100.0,0.0,0.0
NezSdO4PD8VzllHWat8x,7,6,0.885,0.885,0.14285714285714285,0.0,85.71,14.29,0.0
Nf3HBXtpVOPesgXFNx2q,1,1,1.6,1.6,0.0,0.0,100.0,0.0,0.0
NgxDzCsfGrRVyCKMrEVT,14,14,0.3662,0.13,0.6428571428571429,0.0,100.0,64.29,0.0
NiisJylqwaMH1Oo5KOSd,4,4,0.6025,0.42,0.25,0.0,100.0,25.0,0.0
Nm1kDA6l9iNyg3KNC8Oy,3,3,0.28,0.28,0.3333333333333333,0.0,100.0,33.33,0.0
NnC2zkkFlB11Fa9x2WOB,3,1,0.43,0.43,0.0,0.0,33.33,0.0,0.0
NoGJgu13mnqv0No2PtdV,14,13,0.7842,0.33,0.42857142857142855,0.0,92.86,42.86,0.0
Nu3OFTSBUulZgLZgrIN0,6,5,,,0.0,0.0,83.33,0.0,0.0
