agent_id,total_calls,completed,avg_duration,median_duration,short_18s,long_5m,completion_rate_%,short_18s_%,long_5m_%
67375b62fea8b748a309263d,3,3,0.5333,0.72,0.3333333333333333,0.0,100.0,33.33,0.0
67375e70fea8b758ea092650,6,6,0.925,0.85,0.3333333333333333,0.0,100.0,33.33,0.0
673760bbcd44262d073d2743,15,9,1.7129,2.03,0.0,0.0,60.0,0.0,0.0
67376594fea8b785a009267f,2,2,0.875,0.875,0.0,0.0,100.0,0.0,0.0
673769b681d3aae2aa5a1c91,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
67376caea1bc720a4ef60f1a,2,2,,,0.0,0.0,100.0,0.0,0.0
67376dd2fea8b792fd0926ce,5,5,0.434,0.58,0.2,0.0,100.0,20.0,0.0
67377468aa090e41e2ed422a,1,0,,,0.0,0.0,0.0,0.0,0.0
673775daa1bc72c883f60f73,28,20,,,0.0,0.0,71.43,0.0,0.0
67377645cd4426352f3d27f8,1,1,,,0.0,0.0,100.0,0.0,0.0
673776ffa1bc722ddbf60f7e,1,1,,,0.0,0.0,100.0,0.0,0.0
67377973fea8b7edd9092731,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
67377adacd4426ace23d2824,1,1,,,0.0,0.0,100.0,0.0,0.0
673782c781d3aa14645a1d7c,1,1,,,0.0,0.0,100.0,0.0,0.0
673783c1fea8b7f0f20927af,4,4,1.95,1.775,0.0,0.0,100.0,0.0,0.0
67378619aa090e2df2ed42e6,1,1,0.32,0.32,0.0,0.0,100.0,0.0,0.0
673788ec81d3aa0f9e5a1db8,7,6,0.9275,0.55,0.14285714285714285,0.0,85.71,14.29,0.0
67378d06a1bc721384f61094,11,3,,,0.0,0.0,27.27,0.0,0.0
673796faa1bc728b28f61109,3,3,0.4667,0.57,0.3333333333333333,0.0,100.0,33.33,0.0
673798d281d3aab4d15a1e6c,1,1,,,0.0,0.0,100.0,0.0,0.0
67379a8aa1bc722b76f6112d,5,5,0.708,0.37,0.4,0.0,100.0,40.0,0.0
67379ae9fea8b72d630928b1,3,3,0.8767,0.73,0.0,0.0,100.0,0.0,0.0
67379e93a1bc72d508f6115d,1,1,,,0.0,0.0,100.0,0.0,0.0
6737a66ba1bc72b2b2f611ad,5,4,0.85,0.85,0.2,0.0,80.0,20.0,0.0
6737a8a381d3aaac4a5a1f33,1,1,0.97,0.97,0.0,0.0,100.0,0.0,0.0
6737a93aa1bc72f773f611c6,3,3,0.4333,0.4,0.3333333333333333,0.0,100.0,33.33,0.0
6737aa1581d3aa21f25a1f42,5,5,0.732,0.57,0.2,0.0,100.0,20.0,0.0
6737ad6bfea8b73d2a09298c,3,3,0.2467,0.23,1.0,0.0,100.0,100.0,0.0
6737ae10aa090e500ded44ea,1,0,,,0.0,0.0,0.0,0.0,0.0
6737b6bc81d3aa84955a1fe6,48,46,0.5022,0.23,0.5416666666666666,0.0,95.83,54.17,0.0
6737b942cd4426492b3d2b12,3,2,0.47,0.47,0.0,0.0,66.67,0.0,0.0
6737bb8ccd442665603d2b34,10,6,0.135,0.135,0.2,0.0,60.0,20.0,0.0
6737bbc9aa090e9911ed459d,2,2,0.525,0.525,0.0,0.0,100.0,0.0,0.0
6737bf6781d3aa87a75a203e,1,1,0.37,0.37,0.0,0.0,100.0,0.0,0.0
6737c0e0fea8b70e48092a5d,5,5,2.21,2.21,0.0,0.0,100.0,0.0,0.0
6737c12efea8b74ba4092a63,1,1,,,0.0,0.0,100.0,0.0,0.0
6737c25afea8b7fe3d092a70,20,8,,,0.0,0.0,40.0,0.0,0.0
6737c72da1bc72727af6131e,2,1,,,0.0,0.0,50.0,0.0,0.0
6737ca8aa1bc725e52f6133f,2,2,0.48,0.48,0.5,0.0,100.0,50.0,0.0
6737caa7fea8b7194d092abc,1,1,0.07,0.07,1.0,0.0,100.0,100.0,0.0
6737cb5acd4426263b3d2bd4,5,4,,,0.0,0.0,80.0,0.0,0.0
6737d11f81d3aa07d75a20f9,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
6737d120aa090e1466ed4679,5,5,0.97,0.9,0.0,0.0,100.0,0.0,0.0
6737d27acd4426c3eb3d2c12,2,2,0.74,0.74,0.0,0.0,100.0,0.0,0.0
6737d3f2aa090e4f78ed4692,1,1,5.0,5.0,0.0,0.0,100.0,0.0,0.0
6737d3fbaa090e556fed4695,3,0,,,0.0,0.0,0.0,0.0,0.0
6737db24fea8b7c009092b59,24,22,0.6914,0.66,0.041666666666666664,0.0,91.67,4.17,0.0
6737e05a81d3aadeae5a217c,1,1,8.12,8.12,0.0,1.0,100.0,0.0,100.0
6737e17581d3aa2fe85a2181,3,0,,,0.0,0.0,0.0,0.0,0.0
6737e361fea8b74da7092b98,2,2,,,0.0,0.0,100.0,0.0,0.0
6737e4c281d3aa41165a219e,2,2,0.875,0.875,0.0,0.0,100.0,0.0,0.0
6737ed65aa090eb9e7ed4740,1,0,,,0.0,0.0,0.0,0.0,0.0
6737f572aa090e6320ed476c,11,11,0.6633,0.535,0.09090909090909091,0.0,100.0,9.09,0.0
6737f962cd44261e403d2d02,2,0,,,0.0,0.0,0.0,0.0,0.0
6738116bcd442608173d2d59,4,1,2.45,2.45,0.0,0.0,25.0,0.0,0.0
67381241fea8b7a326092c48,1,1,,,0.0,0.0,100.0,0.0,0.0
6738195e81d3aac5b35a2261,2,2,0.95,0.95,0.0,0.0,100.0,0.0,0.0
6738237bcd4426e15b3d2d83,2,2,0.77,0.77,0.0,0.0,100.0,0.0,0.0
67386440a1bc72052df61542,1,1,5.0,5.0,0.0,0.0,100.0,0.0,0.0
67389747fea8b70299092cf0,1,0,,,0.0,0.0,0.0,0.0,0.0
6738ab5ccd442601853d2e23,3,3,1.3167,1.2,0.0,0.0,100.0,0.0,0.0
6738b127aa090ebe3ced48b5,1,1,,,0.0,0.0,100.0,0.0,0.0
6738b1baa1bc722729f615cd,1,1,3.15,3.15,0.0,0.0,100.0,0.0,0.0
6738b1c5a1bc725d0ef615ce,6,6,0.4783,0.51,0.16666666666666666,0.0,100.0,16.67,0.0
6738b87981d3aa0baa5a234d,11,11,1.6471,1.73,0.0,0.0,100.0,0.0,0.0
6738be10aa090e4b8ded48f0,4,4,0.9975,0.97,0.5,0.0,100.0,50.0,0.0
6738be1bcd44262b3f3d2e65,8,6,0.536,0.25,0.375,0.0,75.0,37.5,0.0
6738c11ea1bc7285bbf61606,7,6,1.915,1.915,0.0,0.0,85.71,0.0,0.0
6738c75381d3aaf2ae5a2391,5,5,2.135,2.135,0.0,0.0,100.0,0.0,0.0
6738daefcd442677353d2ee0,1,1,,,0.0,0.0,100.0,0.0,0.0
6738dfe081d3aa33f15a2414,3,1,,,0.0,0.0,33.33,0.0,0.0
6738e02da1bc721cfaf616a8,6,5,,,0.0,0.0,83.33,0.0,0.0
6738e991fea8b73cc6092e33,1,0,,,0.0,0.0,0.0,0.0,0.0
6738ee7baa090e0ebfed49c4,17,16,,,0.0,0.0,94.12,0.0,0.0
6738f8d9cd442664ad3d2f6d,2,2,1.25,1.25,0.0,0.0,100.0,0.0,0.0
6738fb25aa090ed88bed4a12,2,2,,,0.0,0.0,100.0,0.0,0.0
6738ffb181d3aacad15a24b8,1,0,,,0.0,0.0,0.0,0.0,0.0
6739052fa1bc7250a5f61791,2,2,2.65,2.65,0.0,0.0,100.0,0.0,0.0
67390ebdaa090ef268ed4a73,1,0,,,0.0,0.0,0.0,0.0,0.0
67390f8bcd44261ec53d2fe5,2,1,,,0.0,0.0,50.0,0.0,0.0
673916c6fea8b763ce092f20,16,3,,,0.0,0.0,18.75,0.0,0.0
6739188fcd442697b93d3009,9,9,0.5544,0.17,0.6666666666666666,0.0,100.0,66.67,0.0
67391baafea8b74918092f41,6,6,,,0.0,0.0,100.0,0.0,0.0
67391da6fea8b73200092f4c,1,1,3.1,3.1,0.0,0.0,100.0,0.0,0.0
67392864fea8b79e3b092f85,1,1,,,0.0,0.0,100.0,0.0,0.0
67392d7a81d3aa4df35a259e,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
67393152aa090e5aa9ed4aff,1,1,,,0.0,0.0,100.0,0.0,0.0
6739339da1bc72313ff6184a,2,2,1.695,1.695,0.0,0.0,100.0,0.0,0.0
67394009a1bc72d56cf61887,4,4,3.9,4.115,0.0,0.0,100.0,0.0,0.0
67394121fea8b7fbf3092fe1,7,6,2.4083,2.09,0.0,0.14285714285714285,85.71,0.0,14.29
67394328aa090e3252ed4b49,7,3,0.315,0.315,0.14285714285714285,0.0,42.86,14.29,0.0
67394beffea8b73619092ffd,2,1,,,0.0,0.0,50.0,0.0,0.0
67394c0acd442634cc3d30ef,1,1,1.62,1.62,0.0,0.0,100.0,0.0,0.0
67394e3da1bc723f57f618b5,3,3,,,0.0,0.0,100.0,0.0,0.0
6739524bcd44263ecd3d30fe,4,3,,,0.0,0.0,75.0,0.0,0.0
67395d22fea8b78ce1093045,3,3,0.275,0.275,0.3333333333333333,0.0,100.0,33.33,0.0
67396953aa090e243fed4bb8,1,1,,,0.0,0.0,100.0,0.0,0.0
67396bd6fea8b71661093071,1,0,,,0.0,0.0,0.0,0.0,0.0
67397804cd44268a833d3165,21,19,1.2075,0.95,0.2857142857142857,0.0,90.48,28.57,0.0
67398464fea8b793ec0930a2,1,1,0.43,0.43,0.0,0.0,100.0,0.0,0.0
67398754fea8b716bb0930a5,1,1,,,0.0,0.0,100.0,0.0,0.0
67398f80a1bc725015f61953,1,1,,,0.0,0.0,100.0,0.0,0.0
673993d7fea8b769a30930bb,1,0,,,0.0,0.0,0.0,0.0,0.0
6739a803aa090e0cc1ed4c14,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
6739d226aa090e303bed4c36,5,3,0.3467,0.13,0.4,0.0,60.0,40.0,0.0
6739e7c1fea8b79b23093127,2,2,0.15,0.15,0.5,0.0,100.0,50.0,0.0
6739f0c0fea8b76f3e093138,1,1,0.75,0.75,0.0,0.0,100.0,0.0,0.0
6739fe27a1bc722ec9f619e3,3,3,3.7567,4.62,0.0,0.0,100.0,0.0,0.0
673a06df81d3aa5d935a2787,2,2,0.725,0.725,0.0,0.0,100.0,0.0,0.0
673a16b7aa090e9905ed4cfa,9,9,0.7133,0.73,0.1111111111111111,0.0,100.0,11.11,0.0
673a16bdfea8b7d4160931a3,2,2,5.0,5.0,0.0,0.0,100.0,0.0,0.0
673a187caa090e25bded4cff,1,0,,,0.0,0.0,0.0,0.0,0.0
673a24b0cd442602223d32ad,1,1,0.93,0.93,0.0,0.0,100.0,0.0,0.0
673a2dc1fea8b7d5e309320a,2,2,1.93,1.93,0.0,0.0,100.0,0.0,0.0
673a2dd4cd4426c7353d32d9,23,18,,,0.0,0.0,78.26,0.0,0.0
673a389daa090eae51ed4d94,1,1,1.1,1.1,0.0,0.0,100.0,0.0,0.0
673a456afea8b742a209327e,2,1,1.95,1.95,0.0,0.0,50.0,0.0,0.0
673a50d8a1bc726a01f61b10,1,1,0.37,0.37,0.0,0.0,100.0,0.0,0.0
673a526aa1bc72e7b5f61b1d,2,2,0.15,0.15,1.0,0.0,100.0,100.0,0.0
673a54e5aa090e904ded4e10,6,6,3.3133,3.69,0.0,0.0,100.0,0.0,0.0
673a5b73aa090ec274ed4e3e,5,5,0.924,0.13,0.8,0.0,100.0,80.0,0.0
673a5f8bcd44261e8b3d33bc,2,2,0.3,0.3,0.5,0.0,100.0,50.0,0.0
673a726d81d3aa0f455a2961,1,1,0.07,0.07,1.0,0.0,100.0,100.0,0.0
673a7282fea8b782e109336c,2,2,0.6,0.6,0.5,0.0,100.0,50.0,0.0
673a786bfea8b7a5e6093383,1,1,0.3,0.3,0.0,0.0,100.0,0.0,0.0
673a80e7a1bc727273f61c1d,1,1,0.52,0.52,0.0,0.0,100.0,0.0,0.0
673a86aa81d3aa0ac45a29bd,1,0,,,0.0,0.0,0.0,0.0,0.0
673a8f6dcd442649913d34a6,5,5,1.086,0.23,0.6,0.0,100.0,60.0,0.0
673a8f6faa090e6ba1ed4f1e,1,0,,,0.0,0.0,0.0,0.0,0.0
673a9195cd4426110b3d34ae,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
673aac4881d3aae3865a2a7d,10,7,2.19,2.83,0.0,0.0,70.0,0.0,0.0
673ab4a9cd442686653d352c,1,1,1.58,1.58,0.0,0.0,100.0,0.0,0.0
673ab77dfea8b70f5b09345e,1,1,,,0.0,0.0,100.0,0.0,0.0
673b0c2cc15b02635272ee61,11,11,0.7433,0.22,0.45454545454545453,0.0,100.0,45.45,0.0
673b3ceb4417a141778e4d7d,3,3,1.7667,1.83,0.0,0.0,100.0,0.0,0.0
673b46842ba60a5c60ef78b1,1,1,0.87,0.87,0.0,0.0,100.0,0.0,0.0
673b48d4d4cbfee24e159654,45,45,0.4765,0.14,0.4888888888888889,0.0,100.0,48.89,0.0
673b53f6d4cbfe00af15968e,1,0,,,0.0,0.0,0.0,0.0,0.0
673b551c6ee4c457c38f485a,1,1,1.47,1.47,0.0,0.0,100.0,0.0,0.0
673b5743d4cbfed8921596a6,7,2,1.58,1.58,0.0,0.0,28.57,0.0,0.0
673b5aea4417a112e48e4e10,19,18,0.6433,0.67,0.10526315789473684,0.0,94.74,10.53,0.0
673b5fcbd4cbfe33f71596ee,4,3,0.3967,0.27,0.5,0.0,75.0,50.0,0.0
673b65386650b9f411b859dc,1,1,,,0.0,0.0,100.0,0.0,0.0
673b661a6ee4c4060e8f4913,1,1,0.15,0.15,1.0,0.0,100.0,100.0,0.0
673b6b3ed4cbfe3ca115976d,1,1,0.18,0.18,1.0,0.0,100.0,100.0,0.0
673b74ecd4cbfe5ce01597e7,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
673b78d02ba60af1b1ef7a69,3,3,0.8533,0.95,0.3333333333333333,0.0,100.0,33.33,0.0
673b79b5d4cbfe4cd515981c,1,0,,,0.0,0.0,0.0,0.0,0.0
673b7a676650b92c1fb85abd,2,1,,,0.0,0.0,50.0,0.0,0.0
673b7c416ee4c42c5d8f49fa,1,1,0.3,0.3,0.0,0.0,100.0,0.0,0.0
673b82fcd4cbfeed83159890,2,2,3.355,3.355,0.0,0.0,100.0,0.0,0.0
673b87554417a13a2e8e4fdc,2,2,,,0.0,0.0,100.0,0.0,0.0
673b88dfd4cbfe6d321598e3,1,1,1.65,1.65,0.0,0.0,100.0,0.0,0.0
673b90526650b9f064b85bb7,5,5,0.83,0.68,0.0,0.0,100.0,0.0,0.0
673b922b6ee4c4fc6e8f4add,1,1,0.23,0.23,1.0,0.0,100.0,100.0,0.0
673b99942ba60a5152ef7bca,2,1,,,0.0,0.0,50.0,0.0,0.0
673b9bbf4417a14e138e50ab,7,7,0.4614,0.38,0.2857142857142857,0.0,100.0,28.57,0.0
673b9c0c6650b9426ab85c3c,7,5,0.53,0.53,0.14285714285714285,0.0,71.43,14.29,0.0
673b9e732ba60a4285ef7c02,6,6,0.3933,0.16,0.6666666666666666,0.0,100.0,66.67,0.0
673b9efe6650b91378b85c5c,6,6,0.2183,0.11,0.8333333333333334,0.0,100.0,83.33,0.0
673ba4ccd4cbfed5871599e5,1,1,,,0.0,0.0,100.0,0.0,0.0
673ba59c2ba60a2a1bef7c3b,3,3,1.6667,2.18,0.3333333333333333,0.0,100.0,33.33,0.0
673ba862d4cbfe5704159a09,1,1,2.67,2.67,0.0,0.0,100.0,0.0,0.0
673ba8e8d4cbfe4c14159a10,871,856,0.6006,0.5,0.04936854190585534,0.0,98.28,4.94,0.0
673bb05a4417a1be658e516e,48,34,0.9871,0.43,0.041666666666666664,0.0,70.83,4.17,0.0
673bb0a46650b90412b85d04,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
673bb7806ee4c437a48f4c21,17,11,0.22,0.22,0.058823529411764705,0.0,64.71,5.88,0.0
673bb9fd6650b93ff8b85d53,4,3,,,0.0,0.0,75.0,0.0,0.0
673bc1656ee4c4ccae8f4c75,13,6,0.605,0.435,0.15384615384615385,0.0,46.15,15.38,0.0
673bc1a04417a199848e5227,2,2,0.95,0.95,0.0,0.0,100.0,0.0,0.0
673bc3116650b9d560b85db5,1,1,1.55,1.55,0.0,0.0,100.0,0.0,0.0
673bc39c4417a17fbe8e5239,1,1,,,0.0,0.0,100.0,0.0,0.0
673bc431d4cbfe0994159b3d,3,3,0.6533,0.67,0.0,0.0,100.0,0.0,0.0
673bc5036ee4c486768f4c95,1,1,,,0.0,0.0,100.0,0.0,0.0
673bc8c36650b99dabb85df3,2,0,,,0.0,0.0,0.0,0.0,0.0
673bcaa24417a187808e528b,3,3,1.4333,1.73,0.3333333333333333,0.0,100.0,33.33,0.0
673bcf1f2ba60ac08aef7e03,20,18,0.9606,0.965,0.0,0.0,90.0,0.0,0.0
673bcf546650b9e254b85e27,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
673bd2564417a184238e52d2,1,1,,,0.0,0.0,100.0,0.0,0.0
673bd56a6650b92a26b85e5f,3,3,1.57,0.57,0.3333333333333333,0.0,100.0,33.33,0.0
673bd6246ee4c47e2b8f4d2c,11,11,0.345,0.14,0.5454545454545454,0.0,100.0,54.55,0.0
673bd76fd4cbfec3e3159bdc,3,3,0.7633,0.72,0.3333333333333333,0.0,100.0,33.33,0.0
673bd99a4417a18e4e8e5313,1,1,2.37,2.37,0.0,0.0,100.0,0.0,0.0
673bda83d4cbfe259b159bf7,3,3,1.8433,2.25,0.3333333333333333,0.0,100.0,33.33,0.0
673be2a52ba60ad002ef7e9f,1,1,0.13,0.13,1.0,0.0,100.0,100.0,0.0
673beb2d4417a184418e5391,3,3,,,0.0,0.0,100.0,0.0,0.0
673beb422ba60a39e7ef7ed1,22,14,0.5178,0.12,0.3181818181818182,0.0,63.64,31.82,0.0
673bf33d6650b90f4ab85f51,5,5,1.206,1.22,0.0,0.0,100.0,0.0,0.0
673bf4776ee4c45edc8f4e07,2,2,0.855,0.855,0.0,0.0,100.0,0.0,0.0
673bf6fb6650b95f7ab85f67,1,0,,,0.0,0.0,0.0,0.0,0.0
673bfaeb2ba60a5e03ef7f34,6,3,,,0.0,0.0,50.0,0.0,0.0
673c00784417a169d38e542a,72,43,1.8624,1.25,0.0,0.0,59.72,0.0,0.0
673c047dd4cbfe7591159d06,148,148,1.0821,1.08,0.1891891891891892,0.0,100.0,18.92,0.0
673c0cf8d4cbfe7752159d2c,1,1,1.55,1.55,0.0,0.0,100.0,0.0,0.0
673c129d6650b97458b86008,1,1,1.35,1.35,0.0,0.0,100.0,0.0,0.0
673c211c2ba60af531ef7ffd,1,1,2.02,2.02,0.0,0.0,100.0,0.0,0.0
673c2501d4cbfe7848159d74,1,0,,,0.0,0.0,0.0,0.0,0.0
673c2c024417a1245a8e54c9,14,13,0.6233,0.55,0.0,0.0,92.86,0.0,0.0
673c38626650b94d50b8606e,4,4,0.88,0.895,0.0,0.0,100.0,0.0,0.0
673c3c39d4cbfe7d59159da1,1,0,,,0.0,0.0,0.0,0.0,0.0
673c3f094417a105518e54f3,7,7,1.1686,0.95,0.14285714285714285,0.0,100.0,14.29,0.0
673c4d9b4417a106178e550a,18,18,1.2511,0.37,0.16666666666666666,0.0,100.0,16.67,0.0
673c50016ee4c4c08d8f4f17,4,4,0.1825,0.185,1.0,0.0,100.0,100.0,0.0
673c6cea2ba60a6184ef8072,1,1,0.87,0.87,0.0,0.0,100.0,0.0,0.0
673c93f410a5573d885befca,22,20,0.278,0.18,0.18181818181818182,0.0,90.91,18.18,0.0
673c9d1cf0b73ab0eacf5f13,1,1,1.13,1.13,0.0,0.0,100.0,0.0,0.0
673ca017f0b73a6555cf5f2a,5,5,0.846,0.87,0.0,0.0,100.0,0.0,0.0
673ca4122e026c7506ff8ef7,4,3,,,0.0,0.0,75.0,0.0,0.0
673ca8802e026c84d4ff8f26,1,1,1.82,1.82,0.0,0.0,100.0,0.0,0.0
673cbc74481435c887e6bc24,17,17,,,0.0,0.0,100.0,0.0,0.0
673cc484b280d08f5447ac3a,3,3,0.61,0.6,0.0,0.0,100.0,0.0,0.0
673cd4aab280d02c3347acf2,1,0,,,0.0,0.0,0.0,0.0,0.0
673cd4c3b280d0c5ec47acf4,3,3,0.3933,0.4,0.0,0.0,100.0,0.0,0.0
673cd4e4b280d0b04147acf5,17,14,,,0.0,0.0,82.35,0.0,0.0
673cd52410a557d63b5bf22b,1,1,2.1,2.1,0.0,0.0,100.0,0.0,0.0
673cd90084e40c1f821f5fdd,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
673cdc234814351a61e6bd8e,2,2,0.29,0.29,0.5,0.0,100.0,50.0,0.0
673cdd1ab15e83c7e375fbcc,2,0,,,0.0,0.0,0.0,0.0,0.0
673cdd644814356218e6bda0,22,22,1.157,0.735,0.13636363636363635,0.0,100.0,13.64,0.0
673cdf5c10a557768e5bf2be,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
673ce0c184e40c66f71f6054,1,1,0.93,0.93,0.0,0.0,100.0,0.0,0.0
673ce40db280d008c347adda,1,1,2.08,2.08,0.0,0.0,100.0,0.0,0.0
673ce5a284e40c6f241f60a7,49,43,0.2164,0.105,0.6326530612244898,0.0,87.76,63.27,0.0
673ce5fd10a557676f5bf32d,2,1,0.47,0.47,0.0,0.0,50.0,0.0,0.0
673ce85c10a557e2f75bf358,1,0,,,0.0,0.0,0.0,0.0,0.0
673ce86fb15e8302bb75fc8a,2,2,0.805,0.805,0.0,0.0,100.0,0.0,0.0
673ce9b0b280d0d3a947ae48,17,16,2.6037,2.54,0.0,0.0,94.12,0.0,0.0
673cea9ba3d55b17ce820eee,1,1,0.68,0.68,0.0,0.0,100.0,0.0,0.0
673ceb0584e40c23691f60ee,10,9,1.3511,1.28,0.0,0.0,90.0,0.0,0.0
673cee3eb280d0fb7d47ae9d,1,1,,,0.0,0.0,100.0,0.0,0.0
673cf078b280d0ba6d47aec2,7,7,0.3029,0.12,0.5714285714285714,0.0,100.0,57.14,0.0
673cf4a1b15e83825e75fd44,1,1,0.73,0.73,0.0,0.0,100.0,0.0,0.0
673cf858a3d55b85d8820fd6,2,2,0.74,0.74,0.0,0.0,100.0,0.0,0.0
673cfdb8a3d55b961282102f,8,8,0.2525,0.2,0.625,0.0,100.0,62.5,0.0
673cfdc6b15e831c1d75fda6,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
673d0275b280d041ea47af9c,10,9,0.818,1.08,0.2,0.0,90.0,20.0,0.0
673d08e8b15e836b8d75fe56,1,0,,,0.0,0.0,0.0,0.0,0.0
673d0d42a3d55b7a4482110e,2,2,0.625,0.625,0.5,0.0,100.0,50.0,0.0
673d0e30b280d0a6ba47b054,1,1,,,0.0,0.0,100.0,0.0,0.0
673d1073b15e83273275feb1,2,2,0.16,0.16,1.0,0.0,100.0,100.0,0.0
673d10fac15195693226ec2b,4,3,,,0.0,0.0,75.0,0.0,0.0
673d1c12b280d004ed47b10e,1,0,,,0.0,0.0,0.0,0.0,0.0
673d1d9384e40c05b61f6393,20,12,0.618,0.52,0.05,0.0,60.0,5.0,0.0
673d2ccfa3d55bdae5821253,4,4,0.1633,0.15,0.75,0.0,100.0,75.0,0.0
673d2e80a3d55b16db821268,21,20,0.3258,0.27,0.5238095238095238,0.0,95.24,52.38,0.0
673d31bbc151955dc126ed74,1,1,,,0.0,0.0,100.0,0.0,0.0
673d403d4df24155e1e4c4d3,2,2,0.43,0.43,0.5,0.0,100.0,50.0,0.0
673d4d5eb280d0cd7547b2b3,1,1,2.1,2.1,0.0,0.0,100.0,0.0,0.0
673d4ebdc15195e0cd26ee34,2,2,0.37,0.37,0.5,0.0,100.0,50.0,0.0
673d5570c15195510026ee5d,1,1,0.8,0.8,0.0,0.0,100.0,0.0,0.0
673d5b5bd4f4017fdbdc37bd,11,4,0.1,0.1,0.09090909090909091,0.0,36.36,9.09,0.0
673d671ab280d086af47b333,1,1,,,0.0,0.0,100.0,0.0,0.0
673d6b2dd4f4014b7ddc3811,9,8,2.49,2.49,0.0,0.0,88.89,0.0,0.0
673d6c3c4df2415318e4c5b5,1,1,0.33,0.33,0.0,0.0,100.0,0.0,0.0
673d7240d4f401125adc3833,7,5,,,0.0,0.0,71.43,0.0,0.0
673d7246b280d0cc0447b369,19,12,0.26,0.26,0.10526315789473684,0.0,63.16,10.53,0.0
673d73f3b280d003a447b371,5,3,,,0.0,0.0,60.0,0.0,0.0
673d7e72b280d0319847b39a,1,0,,,0.0,0.0,0.0,0.0,0.0
673d903655b5d662c5d6b448,2,0,,,0.0,0.0,0.0,0.0,0.0
673da5679ede174f0ec7b963,2,2,1.025,1.025,0.5,0.0,100.0,50.0,0.0
673dab32ae829f008d3fd5bf,5,5,0.09,0.09,0.4,0.0,100.0,40.0,0.0
673dc51a3a1b24a4684afa99,1,1,2.25,2.25,0.0,0.0,100.0,0.0,0.0
673dc6e13a1b2462594afaa2,17,17,0.4147,0.23,0.5294117647058824,0.0,100.0,52.94,0.0
673dd9ac3a1b243aff4afac6,1,1,1.28,1.28,0.0,0.0,100.0,0.0,0.0
673ddc500aa55434319ca21d,2,2,,,0.0,0.0,100.0,0.0,0.0
673dede40aa5549aee9ca263,1,1,,,0.0,0.0,100.0,0.0,0.0
673df36e0aa55417e19ca287,2,2,0.655,0.655,0.0,0.0,100.0,0.0,0.0
673df70b78ad8db0ef8f1c92,2,2,2.76,2.76,0.0,0.0,100.0,0.0,0.0
673e064d1cfcf94160246054,15,11,0.15,0.15,0.13333333333333333,0.0,73.33,13.33,0.0
673e06def441c0209b780f4d,1,1,2.0,2.0,0.0,0.0,100.0,0.0,0.0
673e08d13a1b2418634afbeb,4,2,,,0.0,0.0,50.0,0.0,0.0
673e08f80aa554c9399ca338,16,15,1.868,1.88,0.0,0.0,93.75,0.0,0.0
673e09531cfcf971fb24606e,1,1,0.92,0.92,0.0,0.0,100.0,0.0,0.0
673e103978ad8d7a508f1d79,2,2,0.515,0.515,0.0,0.0,100.0,0.0,0.0
673e107f78ad8d47ce8f1d83,4,4,0.5575,0.115,0.75,0.0,100.0,75.0,0.0
673e162d78ad8dde638f1dc5,38,38,0.863,0.77,0.13157894736842105,0.0,100.0,13.16,0.0
673e18213a1b244c4c4afc79,1,1,1.83,1.83,0.0,0.0,100.0,0.0,0.0
673e19341cfcf90bc2246117,1,1,,,0.0,0.0,100.0,0.0,0.0
673e1ae078ad8d18728f1e0c,19,18,1.5212,1.025,0.05263157894736842,0.0,94.74,5.26,0.0
673e208578ad8d83c18f1e50,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
673e21f43a1b242c054afcf0,2,2,0.635,0.635,0.0,0.0,100.0,0.0,0.0
673e24df3a1b24b0804afd10,3,3,,,0.0,0.0,100.0,0.0,0.0
673e25cd78ad8df1d48f1e89,2,0,,,0.0,0.0,0.0,0.0,0.0
673e2a193a1b245ff84afd56,1,0,,,0.0,0.0,0.0,0.0,0.0
673e2ad70aa554f59d9ca4ac,4,3,1.3433,1.73,0.25,0.0,75.0,25.0,0.0
673e2cdf3a1b240a424afd76,8,8,0.6788,0.475,0.125,0.0,100.0,12.5,0.0
673e2dfc0aa55453a29ca4c8,2,0,,,0.0,0.0,0.0,0.0,0.0
673e31273a1b2415774afdab,3,3,1.0167,0.27,0.6666666666666666,0.0,100.0,66.67,0.0
673e31401cfcf97717246242,3,3,1.6833,1.67,0.0,0.0,100.0,0.0,0.0
673e32ae78ad8d25728f1f2a,2,2,1.035,1.035,0.5,0.0,100.0,50.0,0.0
673e33051cfcf93e0b24625a,7,6,0.7917,0.79,0.42857142857142855,0.0,85.71,42.86,0.0
673e38cc1cfcf9b886246292,2,1,1.3,1.3,0.0,0.0,50.0,0.0,0.0
673e38f60aa55474419ca556,2,2,1.0,1.0,0.0,0.0,100.0,0.0,0.0
